SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA,m10_midpoint,l5_midpoint,IS,IV
63796,UTC,192.08333333333334,16.651843018213356,31.043125361062966,0.6682060185185186,0.6244579358196011,35.64629166666666,0.023006944444444444,0.9987099861595103,705.0,180.0,0.09733551456366502,0.8545558434609235
63957,UTC,192.08333333333334,22.499989881468633,44.42643269786251,0.4881520061728395,5.6201214223764095,52.91383449074075,0.17993055555555557,0.9932221587450555,735.0,200.0,0.09970487368718722,0.8440900250516593
64036,UTC,192.08333333333334,68.52553407586616,134.76909437805955,1.6296489197530863,36.21856027753686,160.5273629589019,0.004395833333333333,0.9999452340973974,835.0,150.0,0.20395573973288306,0.6284988939358443
64089,UTC,192.08333333333334,65.259083550159,127.70506932409012,1.4530015432098766,21.856027753686035,148.7051824845679,0.09178472222222221,0.9987663092340495,800.0,220.0,0.1423104620481603,0.5257184051824098
64168,UTC,192.08333333333334,62.88525585429315,114.55005497685185,13.15781755196305,28.725065047701648,132.90518055555555,4.369340277777778,0.9363415694150169,715.0,210.0,0.09539572983997396,0.4613883577191932
64362,UTC,192.08333333333334,86.97767273778548,163.4876025418833,8.875351080246913,52.45446660884648,197.34052199074077,0.10464583333333333,0.9989400010698001,875.0,165.0,0.19321643235097596,0.47681158177741717
64399,UTC,192.08333333333334,146.72155247181269,271.8034633160023,9.102608024691358,81.80398959236774,337.2920636574074,1.3161180555555556,0.9922263068252072,895.0,370.0,0.20628763953769183,0.6360562417211313
64461,UTC,192.08333333333334,31.588532812951726,59.35918255343733,3.7150733024691354,9.991326973113617,69.06628202160492,0.47620833333333334,0.9863045360928892,785.0,280.0,0.10802331348107087,0.6090779989097441
64520,UTC,192.08333333333334,46.625439433362246,91.97454650491044,0.0940432098765432,27.47614917606245,111.7805848765432,0.0,1.0,905.0,215.0,0.13459762946949552,0.21195578339828464
64795,UTC,190.75,75.4416826783115,141.49147920328062,7.937179783950618,29.554585152838428,169.29257837301586,0.28256944444444443,0.996667324804592,855.0,215.0,0.11763623431564743,0.48906714482716795
